Main_instr.started,Main_instr.stopped,main_instr_key.keys,main_instr_key.rt,main_instr_key.duration,name ,gender ,ag,date,expName,psychopyVersion,OS,frameRate,instr_BJW.started,instr_BJW.stopped,BJW_key_resp.keys,BJW_key_resp.rt,BJW_key_resp.duration,BJW.started,BJW.stopped,BJW_slider.response,BJW_slider.rt,BJW_slider.history,BJW_trials.thisRepN,BJW_trials.thisTrialN,BJW_trials.thisN,BJW_trials.thisIndex,BJW_trials.ran,Text,instr.started,instr.stopped,resp_instr.keys,resp_instr.rt,resp_instr.duration,instr_2.started,instr_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,tren.started,tren.stopped,resp_tren.keys,resp_tren.corr,resp_tren.rt,resp_tren.duration,fb_tren.started,fb_tren.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,w1,w2,corr_answ,op1,op2,xPos1,yPos1,xPos2,yPos2,or1,or2,time,instr3.started,instr3.stopped,reesp_instr.keys,reesp_instr.rt,reesp_instr.duration,task_L.started,task_L.stopped,resp.keys,resp.corr,resp.rt,resp.duration,fb_task.started,fb_task.stopped,corr_sum,mean_rt,sd_rt,loop_L.thisRepN,loop_L.thisTrialN,loop_L.thisN,loop_L.thisIndex,loop_L.ran,slider.started,slider.stopped,sl_h.response,sl_h.rt,sl_h.history,l_slid.thisRepN,l_slid.thisTrialN,l_slid.thisN,l_slid.thisIndex,l_slid.ran,q_sl,fin_sum.started,fin_sum.stopped,key_resp_2.keys,Get_points.started,Get_points.stopped,textbox.text,thanks.started,thanks.stopped
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8628,9.1956,right,0,0.3215,,9.1958,9.6954,0,4,4,5,1,0.28,0.27,left,0.13,0.85,-0.18,-0.22,0.18,0.18,5,45,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6962,10.0455,left,1,0.3472,,10.0461,10.5449,0,5,5,1,1,0.16,0.15,left,0.17,0.7,-0.3,-0.22,0.3,0.18,6,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5455,10.5954,right,1,0.0469,,10.5955,11.0953,0,6,6,4,1,0.22,0.23,right,0.15,0.5,-0.2,0.15,0.2,-0.18,45,3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0956,11.9792,space,0.8714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.13,left,0.15,0.5,-0.3,0.21,0.3,0.18,45,5,2,,,,,,11.9922,12.3793,right,0,0.3675,,12.3796,12.679,0,0.3675,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.14,left,0.8,0.16,-0.3,0.15,0.3,-0.18,30,15,1.5,,,,,,12.6798,12.8614,left,1,0.1658,,12.8622,13.1617,1,0.26665,0.10085,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.18,right,0.50,0.20,-0.2,-0.22,0.2,0.18,7,45,1.5,,,,,,13.1624,13.3289,right,1,0.1519,,13.329,13.6288,2,0.2284,0.098522113,0,2,2,2,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.19,right,0.51,0.8,-0.2,-0.2,0.2,0.2,45,3,0.6,,,,,,13.6295,13.7957,left,0,0.149,,13.7966,14.0956,2,0.20855,0.091989252,0,3,3,3,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,right,0.47,0.75,-0.2,-0.2,0.2,0.2,35,8,1.5,,,,,,14.0963,14.2955,right,1,0.1821,,14.2962,14.5955,3,0.20326,0.082955135,0,4,4,4,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,right,0.48,0.15,-0.2,0.21,0.2,0.18,9,25,0.6,,,,,,14.5962,14.7622,left,0,0.1491,,14.763,15.0621,3,0.194233333,0.078371119,0,5,5,5,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.17,left,0.4,0.19,-0.3,0.2,0.3,-0.2,45,5,1,,,,,,15.0628,15.1789,right,0,0.0995,,15.1789,15.4788,3,0.1807,0.079771585,0,6,6,6,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.17,right,0.49,0.78,-0.2,0.15,0.2,-0.18,30,5,1,,,,,,15.4795,15.6288,left,0,0.1321,,15.6289,15.9278,3,0.174625,0.076330904,0,7,7,7,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.13,left,0.15,0.5,-0.3,0.21,0.3,0.18,45,5,1.5,,,,,,15.9285,16.0622,right,0,0.1171,,16.0623,16.3613,3,0.168233333,0.074201453,0,8,8,8,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,0.21,right,0.13,0.85,-0.2,-0.2,0.2,0.2,0,45,2.5,,,,,,16.3621,16.5122,left,0,0.1332,,16.5123,16.8121,3,0.16473,0.071173943,0,9,9,9,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.27,right,0.15,0.5,-0.3,-0.2,0.3,0.2,5,45,1,,,,,,16.8132,16.9291,right,1,0.0993,,16.9297,17.2288,4,0.158781818,0.070420294,0,10,10,10,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.14,left,0.8,0.16,-0.3,0.15,0.3,-0.18,30,15,1.5,,,,,,17.2295,17.3291,left,1,0.0824,,17.3291,17.6287,5,0.152416667,0.070650075,0,11,11,11,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.13,right,0.45,0.85,-0.2,0,0.2,0.2,5,10,1,,,,,,17.6293,17.7787,right,1,0.1407,,17.7788,18.0787,6,0.151515385,0.067950161,0,12,12,12,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.14,right,0.46,0.25,-0.2,0.2,0.2,-0.2,10,25,1.5,,,,,,18.0795,18.2622,left,0,0.1659,,18.263,18.5621,6,0.152542857,0.065583128,0,13,13,13,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.19,left,0.4,0.19,-0.3,0.2,0.3,-0.2,45,5,0.6,,,,,,18.5627,18.729,right,0,0.1493,,18.7291,19.0287,6,0.152326667,0.063364485,0,14,14,14,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,right,0.47,0.75,-0.2,-0.2,0.2,0.2,35,8,1.5,,,,,,19.0294,19.1621,left,0,0.1253,,19.1622,19.462,6,0.1506375,0.061700211,0,15,15,15,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,right,0.48,0.15,-0.2,0.21,0.2,0.18,9,25,1,,,,,,19.4627,19.5955,right,1,0.1154,,19.5961,19.8954,7,0.148564706,0.060429492,0,16,16,16,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.17,right,0.49,0.78,-0.2,0.15,0.2,-0.18,30,5,1.5,,,,,,19.896,20.029,left,0,0.1195,,20.0296,20.3287,7,0.14695,0.059103076,0,17,17,17,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.20,left,0.16,0.7,-0.18,0.15,0.18,-0.18,5,45,2.5,,,,,,20.3293,20.429,right,0,0.0836,,20.4292,20.7288,7,0.143615789,0.059240422,0,18,18,18,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.21,left,0.17,0.8,-0.18,-0.22,0.18,0.18,45,5,1,,,,,,20.7295,20.8623,left,1,0.1161,,20.863,21.162,8,0.14224,0.058051007,0,19,19,19,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.15,left,0.17,0.7,-0.3,-0.22,0.3,0.18,6,47,0.6,,,,,,21.1628,21.2956,right,0,0.1165,,21.2963,21.5954,8,0.141014286,0.056916558,0,20,20,20,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.16,left,0.3,0.18,-0.3,-0.2,0.3,0.2,5,45,2.5,,,,,,21.5962,21.779,left,1,0.1645,,21.7797,22.0788,9,0.142081818,0.055822728,0,21,21,21,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.22,right,0.54,0.22,-0.2,0.21,0.2,0.18,37,7,1.5,,,,,,22.0795,22.2289,right,1,0.1324,,22.229,22.5288,10,0.14166087,0.054631395,0,22,22,22,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.23,right,0.15,0.5,-0.2,0.15,0.2,-0.18,45,3,1,,,,,,22.5296,22.679,left,0,0.1318,,22.6798,22.9787,10,0.14125,0.053517419,0,23,23,23,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.27,left,0.13,0.85,-0.18,-0.22,0.18,0.18,5,45,1,,,,,,22.9794,23.1456,right,0,0.1499,,23.1457,23.4454,10,0.141596,0.052463538,0,24,24,24,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.25,right,0.13,0.85,-0.3,-0.2,0.3,0.2,0,45,1.5,,,,,,23.4461,23.5954,left,0,0.133,,23.5955,23.8946,10,0.141265385,0.051471284,0,25,25,25,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.26,right,0.54,0.22,-0.3,0.2,0.3,-0.2,37,7,2.5,,,,,,23.8954,23.9955,right,1,0.0833,,23.9962,24.2955,11,0.139118519,0.051681776,0,26,26,26,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.15,left,0.17,0.7,-0.3,-0.22,0.3,0.18,6,47,2.5,,,,,,24.2961,24.4455,left,1,0.1327,,24.4456,24.7454,12,0.138889286,0.050764473,0,27,27,27,1,,,,,,,,,,,,,,,,,,,
,,,,,test_osf_4?,0,0,2026-04-08_00h46.05.382,4_calibr_sum,2025.1.1,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.13,right,0.45,0.85,-0.2,0,0.2,0.2,5,10,1,,,,,,24.7461,24.862,right,1,0.1075,,24.8621,25.1622,13,0.137806897,0.050209286,0,28,28,28,1,,,,,,,,,,,,,,,,,,,
